emis,name,province,district,circuit,phase,sector,phone,street_address,town_city,email,quintile
924640491,KOPANONG,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,,RIVERSIDE VILLAGE; GAMALEETSE; JANEFURSE;,NEBO,,Q1
924640507,KOPJENG,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,013 264 9234,NEBO VLEESCHBOOM; KUTUPU;292;,NEBO,,Q2
924650887,KOTOLE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,,DITHOLONG; GA RAKGADI; NEBO DISTRICT;,GROBLERSDAL,,Q2
991102501,KUBELA,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,,K7 OF 646 KS,MARBLEHALL,,Q1
924640514,KWENATSHWENE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,082 201 5653,RIETFONTEIN; VILLAGE;,NEBO,,Q1
996606524,LAERSDRIFT LAERSKOOL,Limpopo,SEKHUKHUNE SOUTH,Unknown,Combined,Public,013 272 7149,1 Main Street,MIDDELBURG,,Q1
996606539,LAERSKOOL JULIAN MULLER,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,013 262 2049,BARLOWSTRAAT 1,GROBLERSDAL,,Q5
996606521,LAERSKOOL MARBLE-HALL,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,013 261 1106,School str 1,MARBLEHALL,,Q5
996606307,LAERSKOOL ROOSSENEKAL,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,013 273 0004,school street 1,ROOSSENEKAL,,Q4
996606516,LAERSKOOL TOITSKRAAL,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,013 261 1141,TOITSKRAAL,MARBLEHALL,,Q4
924640521,LEDIITSE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,,MOLEBELEDI; GA- MASEMOLA AT NEBO AREA;,MASEMOLA,,Q1
996605702,LEDUMA MAHUME,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,,Stand No 1 Mokgapaneng Village Nebo 1059,NEBO,,Q1
924650788,LEGADIMANE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,071 699 5945,LETEBEJANE; GOEIE UITSIG; GA RAKGOADI;,MARBLEHALL,,Q2
924640538,LEGALETLWA,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,,NEBO; GA-MOLOI    VILLAGE; KWENA-MADIHLABA;,GLENCOWIE,,Q1
924640149,LEHLAGARE MARISHANE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,072 179 8686,NEBO; EENSGEVONDEN R69; MATHIPISA;,MARISHANE,,Q1
924640545,LEHLAKE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,071 691 8054,NEBO; PHOKOANE VILLAGE; TOISHI;,NEBO,,Q1
924640552,LEHLAKONG,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,071 659 0705,EENZAAM  TRIBALFARM;GA KGOLOKO; NEXT TO CLINIC;,GROBLERSDAL,,Q1
924640569,LEHWELERE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,013 264 0184,MAKOSHALA VILLAGE; NEBO; PHOKOANE;,NEBO,,Q2
996606606,LEHWELERE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Combined,Public,013 973 7031,P.O. BOX 409,DENNILTON,,Q1
921230122,LEHWELERE MATLALA,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,,DICHOEUNG VILLAGE NEXT TO ELANDSKRAAL,MARBLEHALL,,Q1
924651231,LEKALA,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,082 704 2797,VLAKFONTEIN,GROBLERSDAL,,Q1
924651050,LEKGOLANE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,,N0100; MAKGATLE-KLIPSPRUIT;,MARBLEHALL,,Q1
924640583,LEKHINE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,072 943 2541,EENKATAAN; GA  MAMPANE;318;,MARBLEHALL,,Q1
924640590,LEKOKO,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,083 695 2853,EENSGEVONDEN; MARISHANE;,MARISHANE,,Q1
924651897,LEKOMETSE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,074 566 3335,MABITSITLATSE; SERITHING; GA-RAKGODI;,GROBLERSDAL,,Q1
924640620,LEOKENG,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,,PATANTSHWANA; ROODEPOORT; NEBO;1059,GROBLERSDAL,,Q1
906120591,LEPELLE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,,ELANDSKRAAL; SITE NO. 611;,MARBLEHALL,,Q1
924640675,LESHALABE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,079 200 7811,NEBO; PHOKOANE VILLAGE;,NEBO,,Q1
924640699,LETEBELE MARISHANE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,079 293 9924,STAND 240A; KA- MANGANENG; GA- MARISHANE;,MARISHANE,,Q1
924640712,LEWALEMOLOMO,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,,MAMATJEKELE; MASEMOLA; NEBO;,MASEMOLA,,Q1
996606636,LIGHT OF GOD,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Independent,,"NR. 1 ELANDSDOORN, D, DENNILTON",DENNILTON,,
996606544,LIVING WATERS,Limpopo,SEKHUKHUNE SOUTH,Unknown,Combined,Independent,013 590 0195,31 KLIPBANK FARM; GROBLERSDAL,GROBLERSDAL,,
924651538,LIVING WATERS MPUDULLE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Combined,Independent,076 793 2830,CHURCHGROUNDS; MPUDULLE; HLOGOTLOU;,GROBLERSDAL,,
924640736,LOBETHAL,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,,NEBO; GA-PHAAHLA; LOBETHAL;,MARISHANE,,Q1
924650627,LOBOLI,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,083 275 3592,DINTELA ; MANDELA;(PERDEPLAAS);,GROBLERSDAL,,Q1
924651354,LUCKAU,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,071 656 5076,STAND NO. 147P2; LUCKAU B; NEBO;,GROBLERSDAL,,Q1
996606628,LUSAKA,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,013 985 7057,LUSAKA VILLAGE,DENNILTON,,Q1
996606812,MABAKE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,013 974 7362,SECTION I STAND NO.28,Marble Hall,,Q2
996606517,MABHANDE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,082 477 7824,SEHLAKWANE,GROBLERSDAL,,Q2
924651101,MABITSI,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,082 525 4379,MABITSI  MAHLAKANTSHELEN; G;,MARBLEHALL,,Q1
924640750,MABODIBENG,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,,GA  MOLOI; GLEN  COWIE;,GROBLERSDAL,,Q1
924643655,MABOOE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,,VLAKPLAATS VILLAGE; MASEMOLA AREA;,POLOKWANE,,Q1
996606818,MABULE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,073 334 8830,MALEBITSA VILLAGE,MODIMOLLE,,Q1
924640774,MACHELANE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,,GA  MASEMOLA; THABAMPSHE; DITHABANENG;,MASEMOLA,,Q1
924650085,MAFATO,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,013 269 0013,MOTETEMA 565,GROBLERSDAL,,Q2
924640804,MAFETATSUBELA,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,,NEBO; MARE VILLAGE;213;,NEBO,,Q1
924640811,MAFOKO,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,076 419 2020,NEBO AREA; MOTSOLOPE DRIEKOP; MARISHANE;,MARISHANE,,Q1
924640828,MAGALE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,083 529 2447,NEBO; PHOKOANE; MASERUMULE PARK;604,NEBO,,Q2
996606614,MAGATE LEOPE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,082 466 4390,STAND NO. 1355,DENNILTON,,Q2
924650672,MAGUKUBJANE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,,MAGUKUBJANE; SPITSKOP; NEBO;,GROBLERSDAL,,Q1
924640842,MAHLAKANASELENG,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,079 205 3315,MATLAKATLE VILLAGE,NEBO,,Q2
996606808,MAHLAKODISHE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,084 864 5268,MATLALA RAMOSHEBO,MARBLEHALL,,Q1
924651001,MAHLARE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,063 188 3834,SERITHING VILLAGE; GA RAKGOADI;,GROBLERSDAL,,Q1
924640873,MAHLOELE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,073 277 9445,NEBO; MOHLOTSI VILLAGE;,MARBLEHALL,,Q1
924640880,MAHLOLWANENG,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,,MAHLOLWANENG; GA-MASEMOLA;,MASEMOLA,,Q1
924650191,MAHLONTEBE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,071 657 6204,813; MOGANYAKA  TOWN  SHIP; LEEUFONTEIN;,GROBLERSDAL,,Q1
924640897,MAHWETSE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,,MOSHATE; GAKGOOGO; MASEMOLA;,MASEMOLA,,Q1
996606633,MAILANKONONO,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,079 027 0793,STAND NO 341,DENNILTON,,Q1
924651958,MAJANE MATLALA,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,083 973 0682,NGWALEMONA VILLAGE; GAHLOPHA;,GROBLERSDAL,,Q1
921230191,MAJATLADI,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,082 860 4626,TSANTSABELA; VAN DER MERWESKRAAL;,MARBLEHALL,,Q1
924650092,MAKAEPEA  -2,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,013 269 0025,MAKAEPEA   VILLAGE; MATSEPE   SECTION  D; TAFELKOP;,GROBLERSDAL,,Q1
996606806,MAKALAKANYE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,087 754 4229,Street 06 Stand no 475,Marble Hall,,Q2
924610353,MAKANTANE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,,TSWAING; GA MASEMOLA; APEL LINE;,POLOKWANE,,Q1
924651361,MAKEKE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,083 516 6084,LUCKAU EXTENSION B; MAHLANGU TRIBAL; AUTHORITY;,GROBLERSDAL,,Q1
924640934,MAKGATSIKE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,013 110 0546,GA MARISHANE; LEOPENG; NEBO;,MARISHANE,,Q1
924640941,MAKGOABE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,079 490 6529,MAKGOABE VILLAGE;  MASEMOLA;,MARBLEHALL,,Q1
924640958,MAKGOPHENG,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,072 208 8223,MAKGOPHENG; SPITZKOP; GAPHETLA;,NEBO,,Q1
924643131,MAKHATO,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,079 205 8277,VLEISCHBOOM; KUTUPU VILLAGE;,NEBO,,Q2
996606519,MAKHUMA,Limpopo,SEKHUKHUNE SOUTH,Unknown,Combined,Public,082 426 9828,keerom,SEHLAKWANE,,Q2
924641029,MAKUBARATE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,072 047 8335,NEBO; MAMONE; GA MOHLALA SEEPE SECTION;,NEBO,,Q1
924640996,MAKWE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,082 335 1813,490 MOHLAREKOMA VILLAGE; NEBO;13;,NEBO,,Q2
924641005,MAKWETLE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,073 329 5465,MATHUKUTHELA VILLAGE,NEBO,,Q2
924641067,MALEKUTU,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,083 542 2522,PEDIMAMONE LOCAL; GOVERNMENT; SEKWATI;,JANEFURSE,,Q1
924641074,MALOPE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,076 419 2020,GAMASEMOLA; NOOITGESIEN;,MASEMOLA,,Q1
924651507,MAMADI,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,,MOTSEPHIRI VILLAGE; GERMSBOKSPRUIT;,GROBLERSDAL,,Q1
924643216,MAMAKGATLAPE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,072 288 6930,MOGALADI   VILLAGE; NEXT TO LESWIKENG BUS STOP;,NEBO,,Q1
996606814,MAMANENG,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,079 455 1224,PLOT 149,MARBLEHALL,,Q2
924650832,MAMASEGARE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,078 288 2124,MATILO VILLAGE; GA-RAKGWADI;1068;,MARBLEHALL,,Q1
924650108,MAMORAKE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,,TAFELKOP; BOTLOPUNYA NEXT TO MAJAKANENG;,GROBLERSDAL,,Q2
924641128,MAMORITHING,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,,NEBO; MAOLOLO; GA  MASHABELA;,MARISHANE,,Q1
924641104,MAMPANA,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,072 701 5437,GA MAMPANE; NEBO;467;,GAMAMPANE,,Q1
924650115,MAMPHOKGO,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,,RAHLAGANE TERRITORIAL  AUTHORITY; MAMPHOGKO VILLAG;,DENNILTON,,Q1
924650207,MANG-LE-MANG,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,,RAMOGWERANE; SUIKERBOSCH PLAATS; STAND NO.124;,GROBLERSDAL,,Q1
924641142,MANGOLWANE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,071 103 6074,NEBO; MOGALADI; LEGOTONG;,KEDIKETSE,,Q1
924641227,MANNYETHA,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,071 072 7014,NEBO; MASEMOLA; WONDERBOOM;,NEBO,,Q1
924641180,MANOTONG,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,,MANOTONG VILLAGE VIA GA-MALAKA,GLENCOWIE,,Q1
924641203,MANTLATLE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,,LOOPSPRUIT; GAPHAAHLA; MAKADIKWE;,MARISHANE,,Q1
924651019,MANYAKU,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,083 986 2384,MMOTWANENG VILLAGE; GA RAKGWADI; NEBO;,GROBLERSDAL,,Q1
924641234,MAPALAGADI,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,013 298 1480,MORGENSON; GLENCOWIE; GA- MOLOI;,GROBLERSDAL,,Q1
924641258,MAPHADIME,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,082 259 1404,MAKGOABE VILLAGE; MASEMOLA;,MARBLEHALL,,Q1
996606302,MAPOGHS,Limpopo,SEKHUKHUNE SOUTH,Unknown,Combined,Public,076 380 5368,makwane nkankaboleng village,MIDDELBURG,,Q1
924641272,MAPOGO,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,081 458 9336,MAMONE; MOGORWANE  VILLAGE;,GLENCOWIE,,Q1
996606713,MAPULA,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,082 476 9593,DENNILTON,BLOEMPOORT,,Q2
996606712,MARAPONG,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,013 980 9009,STAND 576,DENNILTON,,Q1
996606833,MARBLE HALL ACADEMY,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Independent,013 261 2786,"561 RANONKEL STREET, MARBLE HALL",MARBLEHALL,,
924641289,MAREI,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,,MAKOPA SECTION; GA-MASHABELA; NEBO DISTRICT;,MARISHANE,,Q1
924651255,MARESELENG,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,082 838 6970,LEGOLANENG; VILLAGE; NEBO DISTIRCT;,GROBLERSDAL,,Q1
924641319,MARETELE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,072 116 5362,PATANTSHWANE; NEBO;,GROBLERSDAL,,Q1
924641326,MARISHANE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,013 219 7695,MOOIFONTEIN; GA-MARISHANE; NEBO;,MARISHANE,,Q1
924650436,MAROBE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,,SYFERFONTEIN  B,GROBLERSDAL,,Q1
924641357,MAROTOBALE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,079 526 6175,MAMONE VILLAGE; GA MOHLALA; SITE 0441;,NEBO,,Q1
924641364,MASEMOLA,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,,MAROGOE MASEMOLA,MASEMOLA,,Q1
924641371,MASERUMULE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,079 591 6837,MASERUMULE; PLATKLIP; GA  MABINTANE;,NEBO,,Q1
924641388,MASHABELA,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,,GA MASHABELA; NEXT TO ROMAN CATHOLIC; CHURCH;,MARISHANE,,Q1
924141401,MASHILE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,073 879 4568,GA   MABINTANE; PHOKOANE; NEBO;,NEBO,,Q1
905650443,MASHIYANE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,072 976 2227,PAARDEPLATS,GROBLERSDAL,,Q1
996606805,MASHUNG,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,013 973 7960,Ga Ramoshebo,Marble Hall,,Q2
924650849,MASOGANENG,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,,PHETWANE  VILLAGE; MARBLE  HALL; SITE NO;,MARBLEHALL,,Q2
996606804,MATABANE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,063 123 7187,STAND 116 RABASOTHO SECTION,MALEBITSA,,Q1
996606520,MATAILANE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,082 930 7034,Keerom,SEHLAKWANE,,Q2
996606803,MATATADIBENG,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,013 973 7129,PLOT NO 424,MARBLEHALL,,Q1
996606530,MATHAKGE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Combined,Public,082 425 1408,Stand No. 233 Masoing Village,SEHLAKWANE,,Q2
924650450,MATHULA,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,013 263 9004,MATHULA STAND,GROBLERSDAL,,Q1
924641432,MATHUME,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,,MMOTWANENG; MAHLOLOANENG; GA-MASEMOLA;,MASEMOLA,,Q1
924651903,MATHUNG,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,082 641 1508,MOEDING WA MAHLALERWA,GROBLERSDAL,,Q1
996606802,MATLALA,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,073 721 4016,MARBLE HALL,MARBLEHALL,,Q2
924641463,MATLEBJOANE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,,THABAMPSHE; MASEMOLA;,MASEMOLA,,Q1
996606807,MATLEREKENG,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,072 129 1238,STAND NO 723,Marble Hall,,Q2
924641487,MATOBULE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,081 857 1755,MATOBULE; MAMONE VILLAGE; GA-SEKWATI;,SEKWATI,,Q1
996605600,MATOBULE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Special Needs,Public,072 695 8979,LEHLAKANENG,MAMONE,,
924551125,MATSEDI,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,083 362 2939,MOTLAKAOTOANE; GA   RAKGOADI;,GROBLERSDAL,,Q1
924650313,MATSEPE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,079 013 4501,GA - MATSEPE; TAFELKOP;,GROBLERSDAL,,Q1
924320468,MATSHELE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,082 253 3044,MASHOANYANENG VILLA,POLOKWANE,,Q1
996606616,MATSHIPHE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Combined,Public,,TEN MORGAN,DENNILTON,,Q2
924641517,MATSHUMANE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,,MORGENZON; GLEN COWIE; NEBO;,GROBLERSDAL,,Q2
924651422,MATSITSI,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,079 970 0292,STERKFONTEIN,GROBLERSDAL,,Q1
996606823,METSANANGWANA,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,013 973 7092,STAND NO. A386,Marble Hall,,Q1
924641531,MMAKADIKWE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,,GA PHAAHLA SEKABING; NEXT TO PHAHLA LIBRARY; NEBO;,MARISHANE,,Q1
996606825,MMAKOLA,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,013 974 8404,Stand No. 445,DOORNLAAGTE,,Q1
924641555,MMAKOPI,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,,WONDERBOOM VILLAGE;  GA MASEMOLA.; MASEMOLA TRIBA;,POLOKWANE,,Q1
924643209,MMAKUBU,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,,MASRUMSTAD; VIA GLEN  COWIE;,JANEFURSE,,Q1
924641593,MMAMOKGOKOLUSHI,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,079 204 8421,NEBO; VEIRFONTEIN;,GROBLERSDAL,,Q1
924650344,MMATHOLO,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,072 510 2277,MMATHOLO  SCHOOL; GA-MATSEPE; TAFELKOP;,GROBLERSDAL,,Q1
924643193,MMAUWANE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,,NEBO; GA MOLOI; PHUSULANG VILLAGE;,GLENCOWIE,,Q1
996603501,MMAZWI A NAPE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,,MAMPHOKGO VILLAGE,MARBLEHALL,,Q1
924641647,MMESHI,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,076 721 0607,MOHLAREKOMA VILLAGE; PHOKOANE; NEBO;,NEBO,,Q2
924650474,MNINWAMAHLANGU,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,,TALANE VILLAGE; SPITZKOP B;,GROBLERSDAL,,Q1
924643124,MODIPADI,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,,NEBO AREA; GA MASHABELA; MOHWELERE;,MARISHANE,,Q1
924643233,MODISHANE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,072 773 3869,NEBO AREA; GOOD HOPE VILLAGE; MARISHANE;,NEBO,,Q1
924641678,MOGAILE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,,NEBO; GA  MASEMOLA; MAHLAKOLE;,MASEMOLA,,Q1
924641685,MOGALATLADI,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,072 114 2677,STAND 173; RIETFONTEIN; NGWARITSI;,NEBO,,Q1
924652237,MOGALATSANA,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,,MOGALATSANE VILLAGE; NEXT TO ARABIE;,MARBLEHALL,,Q2
924641692,MOGALETLWA,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,071 659 4929,VLAKPLAAS; GA-MARISHANE; NEBO;,MARISHANE,,Q1
924650481,MOGANETSWA,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,013 269 0025,BOEKENHOUTSKLOOF; BAKWENA  TRIBAL; AUTHORITY;,GROBLERSDAL,,Q2
925641708,MOGOBELALA,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,,NEBO AREA; GA - MMACHACHA; MARODI VILLAGE;,MARISHANE,,Q1
924650276,MOGUDI,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,079 587 7194,ZIE   539; MGABABA; TAFELKOP;,GROBLERSDAL,,Q2
921230368,MOHLAHLANE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,,1736 TSANTSABELA,MARBLEHALL,,Q1
924644315,MOHLAHLEDI,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,082 700 4649,MAKGOPHONG; GATISANE; NEBO;,MARISHANE,,Q1
996606611,MOHLAKO,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,013 985 7045,323 Soetmelkfontein,DENNILTON,,Q1
996606702,MOHLAMME,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,071 518 5456,DENNILTON,DENNILTON,,Q2
996606309,MOHLAREKOMA,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,013 273 7030,STAND NO 343,MIDDELBURG,,Q1
924641746,MOHLODI,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,071 684 4857,NEBO; SEKWATI; NARE VILLAGE;,NEBO,,Q1
924641753,MOHWELERE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,,MOHWELERE  VILLAGE; MASHABELA; NEBO DISTRICT;,MARISHANE,,Q1
924651552,MOILANONG MATSEPE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,,ZIE 496; MGABABA VILLAGE; TAFELKOP;,DENNILTON,,Q2
924641777,MOKALAPA,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,,MOHLOGWE BUSSTOP; MASEMOLA VILLAGE; GA MOKALAPA;,MASEMOLA,,Q1
924650498,MOKGALABJE,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,,NO 0313C;THABALEBOTO VILL ; KGOZI MAPHEPHA II;,GROBLERSDAL,,Q1
924641791,MOKGAPI,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,083 354 0888,MALOPE  VILLAGE; NOOITGESIEN; MASEMOLA;,MARBLEHALL,,Q1
924641784,MOKGERETLI,Limpopo,SEKHUKHUNE SOUTH,Unknown,Secondary,Public,072 283 8294,DITLADING SECTION; PHOKWANE VILLAGE;  NEBO;,NEBO,,Q1
925643186,MOKGOKO,Limpopo,SEKHUKHUNE SOUTH,Unknown,Primary,Public,,SCHEEPERERUST  FARM; GA MASHABELA NEBO;,JANEFURSE,,Q1
